,Site ID,Local ID,Reg. ID,DTW (ft),WL Elev (ft amsl),WL Date,Data Type,Well Depth (ft),Case Dia (in),Water Use,Drill Date,latitude,longitude
FALSE,3.22541E+14,D-11-23 35CCC2,,110.94,4189.06,12/18/1957,STANDARD,,8,STOCK,1/1/1949,32.428056,109.976944
FALSE,3.22654E+14,D-11-23 25DAA,610878,252.9,4068.1,11/30/2005,STANDARD,800,16,IRRIGATION,,32.449111,109.945194
FALSE,3.22656E+14,D-11-23 26CBB,,288.4,4023.6,1/13/2021,STANDARD,,,UNUSED,,32.44889,109.976997
FALSE,3.22722E+14,D-11-24 30BAB,605874,326.8,4019.2,1/13/2021,STANDARD,,,UNUSED,,32.456222,109.939697
FALSE,3.22745E+14,D-11-23 24DBB,624447,231.4,4119.6,1/16/1990,STANDARD,600,16,IRRIGATION,12/1/1965,32.463333,109.951667
FALSE,3.22748E+14,D-11-23 24CAB,624448,256,4089,11/30/1999,STANDARD,600,,UNUSED,,32.463333,109.955556
FALSE,3.22753E+14,D-11-24 20BCC1,,,,,STANDARD,215,,STOCK,,32.464722,109.926111
FALSE,3.22755E+14,D-11-25 20ADB,640977,,,,STANDARD,,,STOCK,,32.465278,109.811667
FALSE,3.2284E+14,D-11-24 18DAB,617635,345.5,4063.5,12/8/2005,STANDARD,700,,IRRIGATION,,32.478083,109.931333
FALSE,3.22904E+14,D-11-24 17AAA,622903,450.4,4044.6,12/16/2014,STANDARD,700,,UNUSED,,32.485333,109.9105
FALSE,3.22904E+14,D-11-24 18BAA,605410,344.8,4081.2,12/8/2005,STANDARD,756,16,IRRIGATION,3/13/1965,32.485306,109.93625
FALSE,3.22905E+14,D-11-23 13BAA,615801,369.3,4032.7,1/13/2021,STANDARD,500,16,UNUSED,11/25/1963,32.485221,109.952552
FALSE,3.2292E+14,D-11-24 09CAC,,,,,STANDARD,273,,UNUSED,,32.488889,109.904167
FALSE,3.2295E+14,D-11-23 07BAC,628351,246.7,4134.3,12/9/1999,STANDARD,501,16,UNUSED,12/19/1969,32.497667,110.041028
FALSE,3.23003E+14,D-11-22 01DDD1,,191,4203,2/20/1968,STANDARD,453,16,UNUSED,9/5/1967,32.5015,110.04675
FALSE,3.23022E+14,D-11-23 06DAB,,151,4239,11/19/1946,STANDARD,240,16,IRRIGATION,5/2/1944,32.506111,110.0325
FALSE,3.23036E+14,D-11-21 03BCB1,,,,,STANDARD,0,,UNDETERMINED,,32.51,110.199444
FALSE,3.23043E+14,D-11-23 01AAD,626333,308,4172,4/10/1968,STANDARD,585,16,IRRIGATION,4/10/1968,32.511944,109.944722
FALSE,3.23047E+14,D-11-23 03AAB,800463,376.9,4045.1,2/24/2021,STANDARD,712,16,IRRIGATION,12/17/1964,32.514278,109.981498
FALSE,3.23119E+14,D-10-23 33ADC,,287.3,4135.7,12/8/1994,STANDARD,,,IRRIGATION,,32.521944,109.993333
FALSE,3.23124E+14,D-10-21 33BDB,647958,,,,STANDARD,600,6,DOMESTIC,,32.523333,110.207222
FALSE,3.23127E+14,D-10-23 35ACB,615743,335.2,4131.8,1/23/1975,STANDARD,350,7,UNUSED,,32.525,109.963611
FALSE,3.23146E+14,D-10-22 29DDC,647036,362.7,4172.3,12/6/1999,STANDARD,675,9,DOMESTIC,,32.529444,110.114167
FALSE,3.23224E+14,D-10-23 26BAC,527632,407.9,4062.1,2/24/2021,STANDARD,930,16,IRRIGATION,10/25/1979,32.53997,109.968333
FALSE,3.23243E+14,D-10-21 23DCA,647957,453.9,4192.1,12/14/1999,STANDARD,1020,14,UNUSED,,32.545333,110.166111
FALSE,3.23304E+14,D-10-21 20BCD,,317,4611,1/7/2015,STANDARD,336,8,STOCK,,32.5515,110.226694
FALSE,3.23313E+14,D-10-24 22ACA,,252.8,4631.2,12/24/2014,STANDARD,,6,UNUSED,,32.553611,109.875639
FALSE,3.23313E+14,D-10-21 20ACA,631581,741.1,4117.9,1/7/2015,STANDARD,1000,,DOMESTIC,,32.5535,110.218667
FALSE,3.23354E+14,D-10-21 20BCD2,,725.9,4202.1,1/7/2015,STANDARD,,,IRRIGATION,,32.5515,110.226694
FALSE,3.23445E+14,D-10-23 11CBA,,,,,STANDARD,,,UNUSED,,32.579167,109.97
FALSE,3.23448E+14,D-10-22 08ADD1,,285,4187,1/8/1976,STANDARD,,6.5,STOCK,,32.58,110.110833
FALSE,3.24116E+14,D-09-23 05BAA1,,41.41,5408.59,12/18/1957,STANDARD,94,6,STOCK,,32.687778,110.017222
FALSE,3.25136E+14,D-18-27 19ABB,527028,319.4,4057.6,1/13/2021,STANDARD,321,8.62,STOCK,3/17/1990,31.861167,109.634109
FALSE,3.13728E+14,D-21-28 11BAB,607263,,,,STANDARD,230,8,STOCK,,31.624556,109.468167
FALSE,3.14027E+14,D-20-28 21DBC,611838,26.36,5153.64,1/23/1990,STANDARD,,60,UNUSED,,31.67425,109.488
FALSE,3.14104E+14,D-20-28 15CCC,611835,48.3,5076.7,1/23/1990,STANDARD,150,6,STOCK,,31.684444,109.479722
FALSE,3.14442E+14,D-19-28 26DDB,642407,11.3,5128.7,9/14/1977,STANDARD,575,8,UNUSED,,31.745,109.448611
FALSE,3.14502E+14,D-19-28E30DAB,628612,45.6,4804.4,1/11/2021,STANDARD,295,18,UNUSED,11/1/1958,31.750083,109.515222
FALSE,3.14637E+14,D-19-28 16DAD,642408,,,,STANDARD,750,6,STOCK,,31.776944,109.479167
FALSE,3.15055E+14,D-18-29 19DDB,207253,30.9,5269.1,12/1/2005,STANDARD,395,8.65,DOMESTIC,9/1/2005,31.848583,109.426472
FALSE,3.15205E+14,D-18-27 14CAB,513875,,,,STANDARD,327,8.63,DOMESTIC,5/18/1986,31.868056,109.57
FALSE,3.1522E+14,D-18-27 07DCC,,165,4205,7/1/1973,STANDARD,320,8,DOMESTIC,7/1/1973,31.872222,109.634722
FALSE,3.15235E+14,D-18-27 07CDD2,606067,316.5,4055.5,2/11/2021,STANDARD,360,8,INSTITUTION,,31.876667,109.635694
FALSE,3.15238E+14,D-18-27 07CDD1,,124.92,4240.08,2/18/1963,STANDARD,135,6,UNUSED,,31.877222,109.636111
FALSE,3.15255E+14,D-18-27 09CAB,641536,192,4228,7/1/1973,STANDARD,281,8,DOMESTIC,7/1/1973,31.881944,109.604167
FALSE,3.15259E+14,D-18-26 12CBB,209807,274.5,4066.5,12/9/2014,STANDARD,404,,DOMESTIC,,31.883056,109.659861
FALSE,3.153E+14,D-18-26 12CBA,647229,187,4152,12/7/1994,STANDARD,375,8,DOMESTIC,,31.883333,109.656667
FALSE,3.15312E+14,D-18-27 11ACB,603907,230.8,4310.2,12/13/2005,STANDARD,,8,UNUSED,,31.886889,109.566194
FALSE,3.15314E+14,D-18-28 08BDA1,,5.8,4719.2,12/11/1959,STANDARD,14,60,UNUSED,,31.887222,109.52
FALSE,3.1534E+14,D-18-26 01DAD,,194.8,4162.2,12/7/1999,STANDARD,,8,DOMESTIC,,31.894361,109.644111
FALSE,3.15401E+14,D-18-27 05ADA,627838,329.9,4082.1,1/27/2021,STANDARD,700,16,IRRIGATION,7/3/1966,31.900083,109.609889
FALSE,3.15403E+14,D-18-24 05AAC,807950,17.08,4787.92,11/10/1959,STANDARD,35,,STOCK,,31.900833,109.918056
FALSE,3.15405E+14,D-18-27 06ABD,618483,120,4255,8/19/1964,STANDARD,555,16,IRRIGATION,8/19/1964,31.901389,109.631944
FALSE,3.15433E+14,D-17-26 35CAD,627808,192,4130,12/1/2005,STANDARD,700,16,UNUSED,1/5/1966,31.91025,109.669194
FALSE,3.15435E+14,D-17-26 36DAD,616192,198.7,4156.3,12/6/1999,STANDARD,529,16,UNUSED,2/5/1968,31.909167,109.643611
FALSE,3.15448E+14,D-17-27 31ADD1,,118.1,4256.9,3/3/1966,STANDARD,125,4,UNUSED,,31.913333,109.6275
FALSE,3.15448E+14,D-17-26 36ADD,616191,201.2,4152.8,12/6/1999,STANDARD,700,14,UNUSED,12/20/1967,31.913333,109.643611
FALSE,3.15513E+14,D-17-26 25DDD2,,245.4,4104.6,6/11/1974,STANDARD,600,16,IRRIGATION,1/1/1973,31.920278,109.643889
FALSE,3.15518E+14,D-17-26 25CCB,611846,82.16,4248.24,1/22/1946,STANDARD,200,8,DOMESTIC,,31.923333,109.66
FALSE,3.15521E+14,D-17-26 26DDA,,115,4211,12/2/1966,STANDARD,436,16,IRRIGATION,12/2/1966,31.9225,109.661111
FALSE,3.15534E+14,D-17-26 25CAA1,,458,3880,2/11/2021,STANDARD,746,16,UNUSED,6/1/1965,31.925389,109.652111
FALSE,3.15537E+14,D-17-26 27DAA,,201.9,4106.1,12/17/2014,STANDARD,317,16,UNUSED,7/20/1965,31.926472,109.677667
FALSE,3.1555E+14,D-17-27 30AAD,,257.6,4119.4,12/6/2005,STANDARD,600,16,IRRIGATION,12/16/1965,31.932167,109.627111
FALSE,3.156E+14,D-17-26 25AAA,807852,245.4,4104.6,12/7/2005,STANDARD,500,16,UNUSED,11/4/1965,31.934111,109.643667
FALSE,3.15601E+14,D-17-27 29AAA,627818,246.2,4161.8,11/29/2005,STANDARD,1000,16,IRRIGATION,6/7/1966,31.933556,109.609778
FALSE,3.15602E+14,D-17-24 26BAA,603880,333.48,4122.52,2/15/1995,STANDARD,560,6,PUBLIC SUPPLY,,31.933889,109.872778
FALSE,3.15604E+14,D-17-28 19CCC,607562,274,4346,1/14/1976,STANDARD,473,8.63,STOCK,4/1/1974,31.934167,109.540556
FALSE,3.15618E+14,D-17-25 23DAD,602224,55.85,4199.15,5/22/1946,STANDARD,75,,STOCK,,31.938333,109.763333
FALSE,3.15627E+14,D-17-27 20DBB,,,,,STANDARD,721,16,IRRIGATION,3/25/1975,31.940833,109.617778
FALSE,3.15642E+14,D-17-25 24BDB,,150.9,4084.1,12/15/2005,STANDARD,,6,DOMESTIC,,31.945194,109.757556
FALSE,3.1565E+14,D-17-25 22BBB,,,,,STANDARD,,,UNDETERMINED,,31.947222,109.795556
FALSE,3.15652E+14,D-17-25 21BBB,,,,,STANDARD,,36,UNUSED,,31.947778,109.8125
FALSE,3.15654E+14,D-17-26 24BBB,,,,,STANDARD,240,8,STOCK,,31.948333,109.66
FALSE,3.15658E+14,D-17-25 15CCC,626936,168.9,4072,12/8/1999,STANDARD,632,16,IRRIGATION,1/1/1966,31.949444,109.795278
FALSE,3.15703E+14,D-17-25 18DDB,633099,,,,STANDARD,402,12,DOMESTIC,,31.950833,109.833611
FALSE,3.15706E+14,D-17-25 16CCB,616186,110,4150,4/20/1965,STANDARD,580,16,IRRIGATION,4/20/1965,31.951667,109.812778
FALSE,3.15709E+14,D-17-25 16CBC,616186,208.1,4047.9,12/14/2005,STANDARD,580,16,UNUSED,,31.952389,109.812917
FALSE,3.15717E+14,D-17-26 13BDD,800622,204.6,4135.4,1/31/1978,STANDARD,503,18,STOCK,11/1/1952,31.956667,109.652222
FALSE,3.15731E+14,D-17-27 17BDB,608635,200,4190,2/15/1974,STANDARD,800,16,IRRIGATION,2/15/1974,31.958611,109.621667
FALSE,3.15736E+14,D-17-27 18AAD,622870,280,4098,12/17/2014,STANDARD,1000,16,IRRIGATION,5/18/1967,31.959917,109.626972
FALSE,3.1575E+14,D-17-25 11DDA1,,152.3,4073.93,12/14/2005,STANDARD,70,6,UNUSED,,31.965472,109.763028
FALSE,3.1575E+14,D-17-25 08DCC,620925,147,4085,12/8/1994,STANDARD,560,16,IRRIGATION,3/29/1971,31.963333,109.820833
FALSE,3.1575E+14,D-17-25 08CCD,,84.72,4150.28,2/1/1963,STANDARD,742,16,IRRIGATION,,31.963611,109.825833
FALSE,3.1575E+14,D-17-25 08CCC,620923,268.8,3965.2,1/20/2021,STANDARD,400,16,IRRIGATION,4/20/1955,31.963528,109.829806
FALSE,3.15751E+14,D-17-25 09CCC1,800063,154.1,4070.9,1/20/2021,STANDARD,358,16,UNUSED,3/1/1953,31.963472,109.812694
FALSE,3.15805E+14,D-17-30 07ABD UNSURV,642772,17.77,5772.23,12/17/2014,STANDARD,,6,STOCK,,31.967972,109.309833
FALSE,3.15806E+14,D-17-26 10DAD,616975,,,,STANDARD,2200,,UNUSED,,31.968333,109.677778
FALSE,3.15817E+14,D-17-25 07ADD,,142.4,4079.6,1/19/1998,STANDARD,,6,UNUSED,1/1/1953,31.971389,109.83
FALSE,3.1583E+14,D-17-28 07AAD,629014,350.4,4331.6,12/13/1994,STANDARD,1000,,IRRIGATION,,31.975278,109.524944
FALSE,3.15832E+14,D-17-30 05CAD,640642,37.5,5942.5,12/2/2005,STANDARD,190,6,UNUSED,,31.975306,109.298139
FALSE,3.15837E+14,D-17-27 12AAA,808648,283.2,4336.8,12/16/2014,STANDARD,,,UNUSED,,31.976417,109.54175
FALSE,3.15842E+14,D-17-26 02CCC,,,,,STANDARD,,,STOCK,,31.978333,109.676667
FALSE,3.15842E+14,D-17-25 05DDD,,26.75,4176.25,2/2/1962,STANDARD,385,18,DOMESTIC,6/1/1947,31.978333,109.814167
FALSE,3.15844E+14,D-17-25 06DCC,626473,145.4,4076.6,12/11/2014,STANDARD,600,16,IRRIGATION,,31.978889,109.838611
FALSE,3.15848E+14,D-17-29 02CCA2,,33.4,5316.6,12/16/2014,STANDARD,100,10,DOMESTIC,1/1/1954,31.980222,109.369056
FALSE,3.15854E+14,D-17-24 03DBD,616935,261.2,4065.8,12/6/2005,STANDARD,550,16,IRRIGATION,,31.982389,109.885083
FALSE,3.15902E+14,D-17-25 02DAA1,,17.9,4211.08,11/1/1974,STANDARD,47,6,UNUSED,,31.983889,109.763333
FALSE,3.15907E+14,D-17-24 01BCD,,105,4157,5/19/1965,STANDARD,530,16,IRRIGATION,5/19/1965,31.985278,109.859722
FALSE,3.1591E+14,D-17-26 02CAA,604392,250.7,4074.3,11/30/1999,STANDARD,,,UNUSED,,31.986111,109.669167
FALSE,3.15911E+14,D-17-26 04ADD2,640267,302.7,3996.3,11/16/2016,STANDARD,,,DOMESTIC,,31.986639,109.695056
FALSE,3.15918E+14,D-17-26 02BDA,604391,294.3,4031.7,12/16/2014,STANDARD,398,16,DOMESTIC,11/6/1965,31.987972,109.669167
FALSE,3.1592E+14,D-17-28 06AAD,609168,337.1,4342.9,12/11/2014,STANDARD,1000,,UNUSED,,31.990361,109.524972
FALSE,3.15932E+14,D-17-26 05BAA,610714,287.9,3987.1,12/15/2014,STANDARD,,,IRRIGATION,3/1/1956,31.99225,109.720333
FALSE,3.15935E+14,D-16-25 31CDD,518111,50.8,4146.2,12/8/1994,STANDARD,165,8,STOCK,,31.993056,109.839167
FALSE,3.15947E+14,D-16-25 36CAD,,100,4135,6/20/1961,STANDARD,520,16,IRRIGATION,6/20/1961,31.996389,109.754167
FALSE,3.15957E+14,D-16-26 33DAA2,602743,335,3971,2/11/2021,STANDARD,450,16,UNUSED,3/30/1965,31.999528,109.695472
FALSE,3.15958E+14,D-16-24 35DAA,,82,4148,2/1/1972,STANDARD,200,8,UNDETERMINED,2/1/1972,31.999444,109.864167
FALSE,3.2E+14,D-16-26 31ADD,603941,266.6,3995.4,12/14/2005,STANDARD,400,16,UNUSED,,32,109.729556
FALSE,3.2E+14,D-16-24 35BCD,643217,125,4140,12/1/1971,STANDARD,200,8,DOMESTIC,12/1/1971,32,109.8775
FALSE,3.20012E+14,D-16-29 33BAD1,,15.2,5094.8,12/2/2014,STANDARD,,7,UNUSED,,32.001833,109.397639
FALSE,3.20013E+14,D-16-24 36BBC,616098,115.44,4098.56,12/12/2005,STANDARD,77,,STOCK,,32.004167,109.863278
FALSE,3.20019E+14,D-16-29 33BAB,,24.1,5060.9,1/14/2021,STANDARD,,6,UNUSED,,32.005222,109.4015
FALSE,3.20022E+14,D-16-29 33BBB,643331,23.4,5046.6,1/14/2021,STANDARD,60,6,DOMESTIC,,32.006083,109.405028
FALSE,3.20038E+14,D-16-26 29CAD,,307.6,3966.4,12/8/2005,STANDARD,900,16,UNUSED,6/28/1965,32.010583,109.720417
FALSE,3.20042E+14,D-16-29 29CAC1,,,,,STANDARD,,,UNDETERMINED,,32.011667,109.4175
FALSE,3.20043E+14,D-16-24 26DAD2,,114.5,4079.5,12/11/2014,STANDARD,,8,UNUSED,,32.011944,109.864722
FALSE,3.20051E+14,D-16-26 29DAA,,196.13,4089.87,1/29/1964,STANDARD,630,18,DOMESTIC,4/1/1953,32.014167,109.711944
FALSE,3.20051E+14,D-16-24 28ACD,,,,,STANDARD,,,UNUSED,,32.014167,109.902222
FALSE,3.20052E+14,D-16-27 30BDC,608127,260,4140,7/20/1965,STANDARD,620,16,IRRIGATION,7/20/1965,32.014444,109.639167
FALSE,3.20112E+14,D-16-25 28BBB,,,,,STANDARD,,,UNDETERMINED,,32.02,109.811111
FALSE,3.2012E+14,D-16-25 23DDD,604408,259.12,3964.88,12/2/2005,STANDARD,324,18,IRRIGATION,4/1/1953,32.021667,109.761944
FALSE,3.20129E+14,D-16-26 26AAA,607897,340,4028,12/8/1999,STANDARD,970,18,UNUSED,10/25/1953,32.021389,109.660889
FALSE,3.20133E+14,D-16-26 22DAD,,,,,STANDARD,,,IRRIGATION,,32.025833,109.678056
FALSE,3.20133E+14,D-16-25 23DAD,,,,,STANDARD,,,DOMESTIC,,32.025833,109.763056
FALSE,3.2014E+14,D-16-24 20CBB,623882,170,4148,5/15/1967,STANDARD,560,16,IRRIGATION,5/15/1967,32.027778,109.931944
FALSE,3.20144E+14,D-16-26 23ADD1,,453.4,3912.6,2/9/2021,STANDARD,1010,18,UNUSED,9/30/1953,32.028778,109.661472
FALSE,3.20145E+14,D-16-28 20ADC1,643338,324,4372,1/1/1959,STANDARD,,,DOMESTIC,,32.029167,109.510556
FALSE,3.20149E+14,D-16-26 22BDD,572683,387.2,3942.8,12/7/2005,STANDARD,658,16,IRRIGATION,6/15/1999,32.031083,109.686444
FALSE,3.20158E+14,D-16-23 19BAD,,,,,STANDARD,650,8,DOMESTIC,7/1/1958,32.032778,110.038611
FALSE,3.20159E+14,D-16-24 20BAD,,383,3912,12/14/2020,STANDARD,,16,UNUSED,10/16/1957,32.033306,109.9245
FALSE,3.20209E+14,D-16-24 14CDC,,29,4147,11/1/1974,STANDARD,159,8,UNDETERMINED,12/30/1970,32.035833,109.876389
FALSE,3.20213E+14,D-16-23 16DCC,626713,395,4135,10/10/1956,STANDARD,554,16,STOCK,1/1/1918,32.036944,110.003056
FALSE,3.20214E+14,D-16-26 16CDD,605912,380.4,3930.6,12/7/2005,STANDARD,600,,IRRIGATION,,32.037389,109.703333
FALSE,3.20219E+14,D-16-23 14DCB,,,,,STANDARD,250,,STOCK,,32.038611,109.968611
FALSE,3.20222E+14,D-16-26 14DBD,,327,4037,1/17/1990,STANDARD,,,UNUSED,,32.039444,109.665278
FALSE,3.20222E+14,D-16-26 14CDA,,,,,STANDARD,,,UNUSED,,32.039444,109.669444
FALSE,3.20223E+14,D-16-26 16CAD,605913,,,,STANDARD,600,,IRRIGATION,,32.039722,109.703333
FALSE,3.20232E+14,D-16-27 18CAA,627491,235,4185,8/7/1959,STANDARD,750,18,IRRIGATION,8/7/1959,32.042222,109.635833
FALSE,3.20237E+14,D-16-29 17ACC,509786,,,,STANDARD,105,8.63,STOCK,1/13/1985,32.044222,109.414444
FALSE,3.20237E+14,D-16-25 16ADD3,,,,,STANDARD,,6,UNUSED,,32.043611,109.797222
FALSE,3.20238E+14,D-16-26 16ADD,605902,346.1,3972,12/6/1999,STANDARD,,,UNUSED,,32.043389,109.694889
FALSE,3.20242E+14,D-16-26 18BDD,611983,,,,STANDARD,611,16,UNUSED,1/1/1956,32.045,109.7375
FALSE,3.20252E+14,D-16-25 11AAA3,,,,,STANDARD,142,14,UNUSED,11/1/1951,32.047778,109.763056
FALSE,3.20302E+14,D-16-26 09DCC,801770,,,,STANDARD,710,16,UNUSED,7/7/1965,32.050833,109.703611
FALSE,3.20303E+14,D-16-25 10DDD1,642538,93.6,4105.4,11/1/2023,STANDARD,175,6,UNUSED,1/1/1958,32.0507,109.779444
FALSE,3.20306E+14,D-16-27 07DCC,627054,308.1,4111.9,11/30/2005,STANDARD,880,18,UNUSED,3/1/1958,32.05075,109.634972
FALSE,3.20306E+14,D-16-26 11CCC,,419.4,3928.6,12/12/2014,STANDARD,,,UNUSED,,32.05175,109.677083
FALSE,3.2033E+14,D-16-25 12ADD2,605957,201.1,4033.9,1/16/1990,STANDARD,700,18,IRRIGATION,6/1/1953,32.0575,109.745
FALSE,3.20341E+14,D-16-26 09ACA,801771,,,,STANDARD,652,,IRRIGATION,,32.061389,109.699167
FALSE,3.20415E+14,D-16-25 01DAA,622699,287.5,3946.5,11/29/2005,STANDARD,505,18,IRRIGATION,2/1/1953,32.071833,109.744917
FALSE,3.20418E+14,D-16-26 06DAA,612110,240.8,4019.2,11/30/1994,STANDARD,470,16,UNUSED,4/1/1956,32.072222,109.729444
FALSE,3.20427E+14,D-16-25 03ACA2,632614,,,,STANDARD,640,,IRRIGATION,1/1/1928,32.074167,109.784722
FALSE,3.20427E+14,D-16-23 06BDB,,,,,STANDARD,,6,UNUSED,,32.074167,110.041111
FALSE,3.20428E+14,D-16-25 01ADA,608555,409,3829,2/10/2021,STANDARD,,,UNUSED,,32.074333,109.744806
FALSE,3.20432E+14,D-16-25 03BCB,,220,3965,12/1/2005,STANDARD,,,IRRIGATION,,32.075556,109.795
FALSE,3.20436E+14,D-16-26 04BBC,,,,,STANDARD,,,UNDETERMINED,,32.076667,109.710556
FALSE,3.20436E+14,D-16-25 03BBD,,197,3989,2/1/1975,STANDARD,,,UNDETERMINED,,32.076667,109.792778
FALSE,3.20441E+14,D-16-29 04AAA2,,42.9,5534.1,12/2/1999,STANDARD,,8,UNUSED,,32.078472,109.388833
FALSE,3.20441E+14,D-16-25 01BAA1,604485,271.1,3944.9,12/1/2005,STANDARD,437,16,IRRIGATION,3/1/1956,32.078056,109.754444
FALSE,3.20442E+14,D-16-29 04AAA1,,58.9,5508.1,12/7/2005,STANDARD,,8,UNUSED,,32.078333,109.389167
FALSE,3.20442E+14,D-16-24 04BBB,613702,62.1,4163.9,2/13/1975,STANDARD,777,16,UNUSED,3/10/1953,32.078611,109.914722
FALSE,3.20445E+14,D-16-25 02BAA,609042,,,,STANDARD,600,,UNUSED,,32.079167,109.669722
FALSE,3.20446E+14,D-15-24 32DCC,626258,61,4173,7/29/1958,STANDARD,982,16,IRRIGATION,7/29/1958,32.079444,109.917778
FALSE,3.20447E+14,D-15-25 34CCD,,227.5,3959.5,12/1/2005,STANDARD,,14,IRRIGATION,,32.079722,109.787778
FALSE,3.20513E+14,D-15-25 33ADD,,275.1,3903.9,12/16/2014,STANDARD,,,IRRIGATION,,32.087056,109.790444
FALSE,3.20514E+14,D-15-25 34BDD1,,,,,STANDARD,600,4,UNUSED,1/1/1914,32.087222,109.781389
FALSE,3.20517E+14,D-15-25 35ADD3,620348,61.97,4151,12/8/1999,STANDARD,200,8,UNUSED,,32.088056,109.756944
FALSE,3.20539E+14,D-15-25 25DDC,604413,,,,STANDARD,120,16,IRRIGATION,11/1/1976,32.094167,109.743056
FALSE,3.2054E+14,D-15-24 28CDD,645196,54.3,4120,11/29/1999,STANDARD,,6,UNUSED,,32.094472,109.902417
FALSE,3.20541E+14,D-15-26 30DDD1,,,,,STANDARD,999,,IRRIGATION,6/1/1958,32.094722,109.723333
FALSE,3.20546E+14,D-15-26 27CDA,648430,292.1,4074.9,1/15/1990,STANDARD,409,8,DOMESTIC,,32.096111,109.680556
FALSE,3.20601E+14,D-15-25 26DAA,,,,,STANDARD,,,UNDETERMINED,,32.100278,109.756944
FALSE,3.20608E+14,D-15-26 27CBD,631614,300,4055,6/16/1973,STANDARD,375,8,DOMESTIC,6/16/1973,32.102222,109.685556
FALSE,3.20612E+14,D-15-23 25BCB,,297.4,4062.6,1/13/2021,STANDARD,,6,DOMESTIC,,32.103083,109.960556
FALSE,3.20613E+14,D-15-29 30BDA1,626247,20.5,5289.5,12/7/2005,STANDARD,45,48,STOCK,,32.103667,109.423528
FALSE,3.20616E+14,D-15-25 25BDA,,78.3,4131.7,11/28/2005,STANDARD,,16,IRRIGATION,,32.104833,109.74775
FALSE,3.20628E+14,D-15-26 28BAA,612114,350.4,3981.6,11/29/2005,STANDARD,752,16,UNUSED,4/14/1954,32.107861,109.696417
FALSE,3.2063E+14,D-15-28 23CDC,626249,534.7,4424.3,12/7/2005,STANDARD,625,6,STOCK,,32.107944,109.459444
FALSE,3.20632E+14,D-15-25 22DDD,,61.5,4122.5,12/10/2014,STANDARD,,6,STOCK,,32.108889,109.773333
FALSE,3.20642E+14,D-15-26 23CDA,611564,328.2,4134.8,12/5/1994,STANDARD,760,12.75,INDUSTRIAL,2/10/1970,32.111667,109.664722
FALSE,3.20645E+14,D-15-26 20CAD,612087,120,4157,4/27/1965,STANDARD,550,16,IRRIGATION,4/27/1965,32.1125,109.713889
FALSE,3.20645E+14,D-15-24 20CAC,641878,,,,STANDARD,450,8,IRRIGATION,9/30/1973,32.111667,109.920278
FALSE,3.20656E+14,D-15-26 19CAA,612091,,,,STANDARD,1000,,IRRIGATION,,32.115556,109.730833
FALSE,3.20658E+14,D-15-25 24ADD2,,291.6,3926.4,12/1/2014,STANDARD,,16,UNUSED,,32.116167,109.738861
FALSE,3.20701E+14,D-15-26 19ADD,,,,,STANDARD,,,UNDETERMINED,,32.116944,109.722778
FALSE,3.20707E+14,D-15-26 20ADA1,612116,316,3994,11/30/1999,STANDARD,585,16,IRRIGATION,3/5/1965,32.118611,109.705556
FALSE,3.2071E+14,D-15-25 23AAC,,,,,STANDARD,,,UNUSED,,32.119444,109.76
FALSE,3.20712E+14,D-15-26 21BBD,,215,4109,5/22/1959,STANDARD,504,16,DOMESTIC,5/13/1959,32.120833,109.702778
FALSE,3.20717E+14,D-15-24 19BAA,629685,155.7,4097.3,1/18/1990,STANDARD,,8,STOCK,,32.1225,109.935833
FALSE,3.2072E+14,D-15-26 20AAA,,121.54,4193.46,7/31/1951,STANDARD,,,UNDETERMINED,,32.122222,109.706111
FALSE,3.20721E+14,D-15-25 23AAA,514911,61.2,4133.8,12/14/2005,STANDARD,100,12,DOMESTIC,,32.1225,109.756111
FALSE,3.20722E+14,D-15-25 23BBB,,78.2,4098.8,12/10/2014,STANDARD,,12,STOCK,,32.122778,109.771111
FALSE,3.20724E+14,D-15-25 14CDD,,66.1,4117.9,12/3/2014,STANDARD,,6,STOCK,,32.123417,109.764139
FALSE,3.20724E+14,D-15-25 14CDC,,80.9,4101.1,12/3/2014,STANDARD,,8,IRRIGATION,,32.123417,109.766611
FALSE,3.20738E+14,D-15-25 13CBD,612107,,,,STANDARD,150,16,IRRIGATION,,32.127222,109.751389
FALSE,3.20752E+14,D-15-26 17BDD,609498,289.8,3996.2,12/8/1999,STANDARD,500,16,UNUSED,3/1/1959,32.131111,109.714167
FALSE,3.20833E+14,D-15-27 12DBC,601178,169.3,4915.7,1/18/1990,STANDARD,175,,UNUSED,,32.1425,109.542222
FALSE,3.20842E+14,D-15-25 11DAD,628226,242.8,3930.2,12/18/2014,STANDARD,850,20,STOCK,1/7/1971,32.141556,109.756056
FALSE,3.20857E+14,D-15-28 08AAD,601177,94.85,5040.15,1/18/1990,STANDARD,170,6,STOCK,,32.149167,109.501944
FALSE,3.20942E+14,D-15-27 01ADA,,,,,STANDARD,40,6,UNUSED,,32.161667,109.536389
FALSE,3.21013E+14,D-14-23 36CAC,611611,80.5,4154.5,2/19/1981,STANDARD,,15,UNUSED,,32.170278,109.9575
FALSE,3.21017E+14,D-14-27 31DAB2,,,,,STANDARD,,6,UNUSED,,32.171389,109.621667
FALSE,3.21031E+14,D-14-27 33ACA2,632143,29.7,5264,11/29/1999,STANDARD,330,11.5,STOCK,,32.175194,109.590389
