,Site ID,Local ID,Reg. ID,DTW (ft),WL Elev (ft amsl),WL Date,Data Type,Well Depth (ft),Case Dia (in),Water Use,Drill Date,latitude,longitude
FALSE,3.53012E+14,B-25-15 33DDC,914301,,,,STANDARD,595,8.63,STOCK,5/4/2012,35.503278,113.885083
FALSE,3.52057E+14,B-23-14 26BDC,577263,112.9,4125.1,2/27/2018,STANDARD,165,7,DOMESTIC,1/23/1999,35.349111,113.738639
FALSE,3.52215E+14,B-23-15 13CDA,,,,,STANDARD,,,STOCK,,35.373611,113.827778
FALSE,3.52223E+14,B-23-16 17CDA,,92.6,3387.4,3/12/1980,STANDARD,290,6.63,UNUSED,3/1/1978,35.373056,114.001944
FALSE,3.52528E+14,B-24-15 32ABD,604196,507.7,2511.3,1/17/2006,STANDARD,850,20,UNUSED,10/4/1974,35.424528,113.891944
FALSE,3.52607E+14,B-24-16 27ACC,223920,580.2,2482.8,3/29/2023,STANDARD,705,24,IRRIGATION,12/12/2014,35.435389,113.9665
FALSE,3.52727E+14,B-24-16 15DDD,225227,486.2,2485.8,3/28/2023,STANDARD,1017,30,IRRIGATION,10/14/2015,35.457444,113.958056
FALSE,3.52911E+14,B-24-16 05CDD,222890,455.5,2489.5,3/28/2023,STANDARD,800,16,IRRIGATION,11/2/2013,35.486389,114.002306
FALSE,3.60031E+14,B-30-17 07BAA,,,,,STANDARD,,,UNUSED,,36.008611,114.150556
FALSE,3.51126E+14,B-21-16 24BDA,631345,78.4,3901.6,1/7/1991,STANDARD,85,8,STOCK,,35.190528,113.933583
FALSE,3.51642E+14,B-22-14 19ADA,604201,33.2,4231.8,2/6/2018,STANDARD,180,8,UNUSED,,35.278388,113.799697
FALSE,3.52059E+14,B-23-14 28ACA,,,,,STANDARD,,,STOCK,,35.349722,113.764444
FALSE,3.52226E+14,B-23-16 W18CAD,593206,,,,STANDARD,264,7,DOMESTIC,10/31/2002,35.373889,114.030056
FALSE,3.5266E+14,B-24-15 19ACC,223890,477.2,2503.8,2/7/2018,STANDARD,1000,24,IRRIGATION,10/28/2014,35.449917,113.913028
FALSE,3.53826E+14,B-26-19 13BCD,216727,354,3331,11/17/2007,STANDARD,680,8.5,DOMESTIC,11/17/2007,35.640694,114.270639
FALSE,3.51216E+14,B-21-15 17BCC,572372,280.5,3718.5,1/16/2006,STANDARD,400,8.62,DOMESTIC,9/17/1999,35.204556,113.902806
FALSE,3.51222E+14,B-21-17 13DBB,,303,3227,1/1/1966,STANDARD,518,,DOMESTIC,1/1/1966,35.206111,114.046667
FALSE,3.51257E+14,B-21-16 W07CBC,913607,225.7,3226.3,3/10/2023,STANDARD,800,8.63,UNUSED,9/7/2011,35.215833,114.039028
FALSE,3.51555E+14,B-22-16 26BAC,605484,615.4,2719.6,3/15/2023,STANDARD,1247,14,INDUSTRIAL,1/1/1967,35.265361,113.952306
FALSE,3.52439E+14,B-23-16 03BDB,583006,650.9,2545.1,4/26/2006,STANDARD,775,7,DOMESTIC,9/12/2000,35.410861,113.972056
FALSE,3.52909E+14,B-24-16 10BBB,224134,414,2488,12/14/2014,STANDARD,1000,24,IRRIGATION,12/14/2014,35.485889,113.975306
FALSE,3.53326E+14,B-25-17 17BAD,,57.7,3101.3,3/30/2023,STANDARD,220,10.75,STOCK,11/1/1967,35.557306,114.123306
FALSE,3.54637E+14,B-28-17 31AAA,208801,526.5,2348.5,2/6/2018,STANDARD,1000,16,OTHER,11/26/2005,35.776889,114.133083
FALSE,3.54836E+14,B-28-18 13CDA,203012,541.9,2300.1,1/19/2006,STANDARD,950,6.62,PUBLIC SUPPLY,6/25/2004,35.810028,114.15825
FALSE,3.55527E+14,B-29-18 11AAA,621794,296.6,1906.4,12/5/1985,STANDARD,550,8,UNUSED,,35.923194,114.174778
FALSE,3.50901E+14,B-20-15 05BBC,631352,720,4220,1/1/1964,STANDARD,785,6,DOMESTIC,,35.150278,113.896667
FALSE,3.51557E+14,B-22-14 30ABD,,,,,STANDARD,30,,UNUSED,,35.265833,113.802222
FALSE,3.52713E+14,B-24-14 19ABD,535306,755.3,2504.7,11/9/1995,STANDARD,1020,6.62,STOCK,7/15/1992,35.454028,113.803833
FALSE,3.52723E+14,B-24-15 19AAA,916700,490.8,2500.2,2/7/2018,STANDARD,980,24,IRRIGATION,11/2/2014,35.456472,113.905806
FALSE,3.52745E+14,B-24-17 14CDD2,,10.6,3429.4,2/27/1980,STANDARD,40,8,UNUSED,,35.4625,114.066389
FALSE,3.53154E+14,B-25-16 23CCC,508148,365,2502,10/4/2023,STANDARD,500,7,STOCK,6/4/1985,35.53175,113.971028
